"","k","seed","ncpts","nit","aicc"
"3984",9,170,2,100,-227.849382118507
"3985",10,170,2,100,-112.601615629946
"3986",11,170,2,100,-67.7675364830704
"3987",12,170,2,100,-39.9241629331807
"3988",13,170,2,100,-24.7444250154374
"3989",14,170,2,100,-12.3705065231557
"3990",15,170,2,100,-1.92184334506078
"3991",2,172,2,100,36.6899929022863
"3992",3,172,2,100,52.5574446858583
"3993",4,172,2,100,84.6632759315556
"3994",5,172,2,100,128.426579676348
"3995",6,172,2,100,213.137456581747
"3996",7,172,2,100,520.969200965067
"3997",8,172,2,100,-992.337382835566
"3998",9,172,2,100,-229.619722699065
"3999",10,172,2,100,-115.352365703601
"4000",11,172,2,100,-67.4835133893927
"4001",12,172,2,100,-45.6840876615917
"4002",13,172,2,100,-25.8366686624522
"4003",14,172,2,100,-13.6908620820872
"4004",15,172,2,100,-4.68891518807146
"4005",2,174,2,100,35.4459082097362
"4006",3,174,2,100,56.3674767966668
"4007",4,174,2,100,86.2713296699208
"4008",5,174,2,100,128.390025557331
"4009",6,174,2,100,212.237482048394
"4010",7,174,2,100,525.062139156932
"4011",8,174,2,100,-988.842798773323
"4012",9,174,2,100,-225.088992482274
"4013",10,174,2,100,-111.978609224924
"4014",11,174,2,100,-64.6550028017651
"4015",12,174,2,100,-36.8510996229656
"4016",13,174,2,100,-21.1740129545971
"4017",14,174,2,100,-13.2408853564386
"4018",15,174,2,100,-3.44200100819376
"4019",2,176,2,100,32.806193379103
"4020",3,176,2,100,55.9071552930094
"4021",4,176,2,100,82.8210404740101
"4022",5,176,2,100,125.453635884657
"4023",6,176,2,100,212.644647644707
"4024",7,176,2,100,523.744446164323
"4025",8,176,2,100,-994.065490796381
"4026",9,176,2,100,-227.134996796564
"4027",10,176,2,100,-114.734600210398
"4028",11,176,2,100,-70.6573848051908
"4029",12,176,2,100,-42.0238002737545
"4030",13,176,2,100,-24.5633044433517
"4031",14,176,2,100,-13.4176100234906
"4032",15,176,2,100,-4.90865228939867
"4033",2,178,2,100,35.0708648388084
"4034",3,178,2,100,51.4839327479475
"4035",4,178,2,100,81.4357614694894
"4036",5,178,2,100,128.917441131345
"4037",6,178,2,100,211.359402528402
"4038",7,178,2,100,523.172853392356
"4039",8,178,2,100,-993.176616572296
"4040",9,178,2,100,-228.124093684945
"4041",10,178,2,100,-120.493906395442
"4042",11,178,2,100,-72.7305994244956
"4043",12,178,2,100,-51.754223004155
"4044",13,178,2,100,-33.5568666942114
"4045",14,178,2,100,-18.4811227790611
"4046",15,178,2,100,-7.25103646653082
"4047",2,180,2,100,33.7755802215308
"4048",3,180,2,100,53.4825808106164
"4049",4,180,2,100,81.9943243664231
"4050",5,180,2,100,125.45524774108
"4051",6,180,2,100,207.417989821399
"4052",7,180,2,100,518.854807472464
"4053",8,180,2,100,-995.052763562101
"4054",9,180,2,100,-229.590417815746
"4055",10,180,2,100,-118.569577743184
"4056",11,180,2,100,-71.6476231208774
"4057",12,180,2,100,-42.7772359879038
"4058",13,180,2,100,-26.1227295280814
"4059",14,180,2,100,-15.6884510629417
"4060",15,180,2,100,-5.94351713809556
"4061",2,182,2,100,33.5049328199619
"4062",3,182,2,100,58.8186393664364
"4063",4,182,2,100,78.7750697737027
"4064",5,182,2,100,122.339433075183
"4065",6,182,2,100,202.266341503897
"4066",7,182,2,100,514.646905500137
"4067",8,182,2,100,-998.197251080524
"4068",9,182,2,100,-234.599518609014
"4069",10,182,2,100,-123.235195319295
"4070",11,182,2,100,-69.5033824438206
"4071",12,182,2,100,-42.600090360592
"4072",13,182,2,100,-23.9174096463953
"4073",14,182,2,100,-11.8609210367545
"4074",15,182,2,100,-4.02295961713446
"4075",2,184,2,100,35.7161703446381
"4076",3,184,2,100,54.9695654054257
"4077",4,184,2,100,87.08861935189
"4078",5,184,2,100,131.035206362344
"4079",6,184,2,100,207.407718120975
"4080",7,184,2,100,518.078746401022
"4081",8,184,2,100,-999.247243139941
"4082",9,184,2,100,-232.792019849135
"4083",10,184,2,100,-120.373031911359
"4084",11,184,2,100,-74.894505507993
"4085",12,184,2,100,-50.1437772078616
"4086",13,184,2,100,-29.9651220338874
"4087",14,184,2,100,-20.5743044420647
"4088",15,184,2,100,-11.0105441763837
"4089",2,186,2,100,35.7025837816931
"4090",3,186,2,100,51.7829215502738
"4091",4,186,2,100,80.8717620556237
"4092",5,186,2,100,126.766250400219
"4093",6,186,2,100,211.463292721009
"4094",7,186,2,100,517.686018043004
"4095",8,186,2,100,-995.087417676507
"4096",9,186,2,100,-230.916091498548
"4097",10,186,2,100,-121.073315689466
"4098",11,186,2,100,-67.7832523832279
"4099",12,186,2,100,-39.9851782155323
"4100",13,186,2,100,-20.2080852533355
"4101",14,186,2,100,-9.31505816566224
"4102",15,186,2,100,-2.36119176827179
"4103",2,188,2,100,34.4506343640363
"4104",3,188,2,100,51.8641033124258
"4105",4,188,2,100,81.4500811550346
"4106",5,188,2,100,127.339263194389
"4107",6,188,2,100,208.375968131002
"4108",7,188,2,100,520.555232155647
"4109",8,188,2,100,-994.855434692025
"4110",9,188,2,100,-229.284915463182
"4111",10,188,2,100,-110.985375231159
"4112",11,188,2,100,-64.5981619846014
"4113",12,188,2,100,-39.6945870624092
"4114",13,188,2,100,-23.8991900937602
"4115",14,188,2,100,-10.9011295235973
"4116",15,188,2,100,-1.36290492594605
"4117",2,190,2,100,32.8914666035709
"4118",3,190,2,100,52.2955019904465
"4119",4,190,2,100,80.7918581400691
"4120",5,190,2,100,121.403222191225
"4121",6,190,2,100,203.700699223805
"4122",7,190,2,100,513.679638938728
"4123",8,190,2,100,-995.44124702713
"4124",9,190,2,100,-232.213099729602
"4125",10,190,2,100,-115.227480788196
"4126",11,190,2,100,-67.8331241850797
"4127",12,190,2,100,-45.8563595091141
"4128",13,190,2,100,-30.8231328953007
"4129",14,190,2,100,-15.7238502326196
"4130",15,190,2,100,-7.78117258603311
"4131",2,192,2,100,36.2435988631714
"4132",3,192,2,100,58.3526689583692
"4133",4,192,2,100,86.0704758092016
"4134",5,192,2,100,127.807284708342
"4135",6,192,2,100,211.582981619283
"4136",7,192,2,100,519.666137576847
"4137",8,192,2,100,-994.774163433601
"4138",9,192,2,100,-230.043219793024
"4139",10,192,2,100,-118.448908608874
"4140",11,192,2,100,-70.5197023197982
"4141",12,192,2,100,-44.4515267149564
"4142",13,192,2,100,-25.3088523071108
"4143",14,192,2,100,-16.6722629714351
"4144",15,192,2,100,-6.26131374345607
"4145",2,194,2,100,34.5168999760556
"4146",3,194,2,100,57.6282922646385
"4147",4,194,2,100,85.0901401995916
"4148",5,194,2,100,127.782607162602
"4149",6,194,2,100,210.11795027132
"4150",7,194,2,100,521.710029743015
"4151",8,194,2,100,-991.357036127091
"4152",9,194,2,100,-232.088025441147
"4153",10,194,2,100,-119.367838554997
"4154",11,194,2,100,-68.3449626702254
"4155",12,194,2,100,-43.4693354230032
"4156",13,194,2,100,-25.0736524801731
"4157",14,194,2,100,-13.8535411547146
"4158",15,194,2,100,-6.59145201273151
"4159",2,196,2,100,35.9158214215646
"4160",3,196,2,100,56.8247639032987
"4161",4,196,2,100,87.5926253168942
"4162",5,196,2,100,126.479073744846
"4163",6,196,2,100,208.561673395858
"4164",7,196,2,100,517.849056125307
"4165",8,196,2,100,-994.263845302267
"4166",9,196,2,100,-231.242397255605
"4167",10,196,2,100,-119.105324406451
"4168",11,196,2,100,-75.22642860385
"4169",12,196,2,100,-47.2979103192681
"4170",13,196,2,100,-27.3851314537265
"4171",14,196,2,100,-13.9916829003774
"4172",15,196,2,100,-5.87996605815195
"4173",2,198,2,100,34.9489274295891
"4174",3,198,2,100,53.0551651925015
"4175",4,198,2,100,83.8164713935704
"4176",5,198,2,100,125.256284822648
"4177",6,198,2,100,211.514376003567
"4178",7,198,2,100,520.463022041704
"4179",8,198,2,100,-996.988019527896
"4180",9,198,2,100,-232.140219086192
"4181",10,198,2,100,-119.390703304899
"4182",11,198,2,100,-70.8418889553745
"4183",12,198,2,100,-44.3370215180464
"4184",13,198,2,100,-26.2008968067342
"4185",14,198,2,100,-11.1582281109429
"4186",15,198,2,100,0.598976428457348
"4187",2,200,2,100,36.7183086634331
"4188",3,200,2,100,52.9638023639315
"4189",4,200,2,100,84.5062007475682
"4190",5,200,2,100,127.656902595737
"4191",6,200,2,100,209.370623143272
"4192",7,200,2,100,517.243886146191
"4193",8,200,2,100,-995.594081291829
"4194",9,200,2,100,-226.460161959613
"4195",10,200,2,100,-116.161247759701
"4196",11,200,2,100,-69.1367042891945
"4197",12,200,2,100,-43.2390504999126
"4198",13,200,2,100,-24.4718506164476
"4199",14,200,2,100,-13.8759461921747
"4200",15,200,2,100,-2.59704529962113
