"","loglik","k","seed","cpts","nit"
"12545",-63251.357307192,11,6,2,100
"12546",-49036.2603861941,11,6,2,100
"12547",-53263.3610257021,11,6,2,100
"12548",-26770.819377621,11,6,2,100
"12549",-65705.2509106367,11,6,2,100
"12550",-40362.1628317269,11,6,2,100
"12551",-45705.5789316929,11,6,2,100
"12552",-34698.8470761431,11,6,2,100
"12553",-32106.5420562661,11,6,2,100
"12554",-48004.4561180676,11,6,2,100
"12555",-60535.137686149,11,6,2,100
"12556",-67334.2418725631,11,6,2,100
"12557",-31410.6048651161,11,6,2,100
"12558",-27023.3729242376,11,6,2,100
"12559",-37302.540191667,11,6,2,100
"12560",-38281.0133568665,11,6,2,100
"12561",-50577.3104818258,11,6,2,100
"12562",-45000.6747932661,11,6,2,100
"12563",-47837.3331438279,11,6,2,100
"12564",-47567.4171919494,11,6,2,100
"12565",-38537.049509542,11,6,2,100
"12566",-34744.1715859769,11,6,2,100
"12567",-34898.7973659509,11,6,2,100
"12568",-55875.5422778781,11,6,2,100
"12569",-48916.4890724025,11,6,2,100
"12570",-35760.6527684068,11,6,2,100
"12571",-35210.0198456344,11,6,2,100
"12572",-52913.6102799582,11,6,2,100
"12573",-33321.4517605256,11,6,2,100
"12574",-56707.3126288511,11,6,2,100
"12575",-35081.1801466785,11,6,2,100
"12576",-49198.3776876905,11,6,2,100
"12577",-43858.4820925207,11,6,2,100
"12578",-37505.1459456747,11,6,2,100
"12579",-32412.3895971484,11,6,2,100
"12580",-39122.9953240254,11,6,2,100
"12581",-55933.4254692547,11,6,2,100
"12582",-64179.3730737776,11,6,2,100
"12583",-69557.2676038348,11,6,2,100
"12584",-33941.0245175503,11,6,2,100
"12585",-42486.5549513629,11,6,2,100
"12586",-36762.1751838314,11,6,2,100
"12587",-65788.2979155978,11,6,2,100
"12588",-45719.7077185233,11,6,2,100
"12589",-41561.6104939957,11,6,2,100
"12590",-34159.845206488,11,6,2,100
"12591",-60160.0254639095,11,6,2,100
"12592",-61893.1922481503,11,6,2,100
"12593",-37441.286071997,11,6,2,100
"12594",-49490.1436702808,11,6,2,100
"12595",-40497.1040021986,11,6,2,100
"12596",-47507.2320390566,11,6,2,100
"12597",-39952.9046688525,11,6,2,100
"12598",-60259.2558099069,11,6,2,100
"12599",-48123.4478815715,11,6,2,100
"12600",-43416.3153295273,11,6,2,100
"12601",-43558.6972569254,12,6,2,100
"12602",-38647.2810599728,12,6,2,100
"12603",-35890.937442786,12,6,2,100
"12604",-38442.8043978909,12,6,2,100
"12605",-46335.5457936764,12,6,2,100
"12606",-34893.8710613747,12,6,2,100
"12607",-41583.1391681964,12,6,2,100
"12608",-33543.3023340288,12,6,2,100
"12609",-43279.0190782199,12,6,2,100
"12610",-33805.8546636485,12,6,2,100
"12611",-48163.6296629399,12,6,2,100
"12612",-43670.9224304001,12,6,2,100
"12613",-53761.5803377944,12,6,2,100
"12614",-42048.0028716978,12,6,2,100
"12615",-41340.0626818029,12,6,2,100
"12616",-51183.3073771643,12,6,2,100
"12617",-34814.8709245707,12,6,2,100
"12618",-46398.0880809571,12,6,2,100
"12619",-43192.1548993861,12,6,2,100
"12620",-38409.7263564701,12,6,2,100
"12621",-57297.0822345777,12,6,2,100
"12622",-35147.8254589533,12,6,2,100
"12623",-28413.591030675,12,6,2,100
"12624",-30229.2773320817,12,6,2,100
"12625",-45932.2062353821,12,6,2,100
"12626",-34811.1842020776,12,6,2,100
"12627",-41367.6260105374,12,6,2,100
"12628",-33082.3149427274,12,6,2,100
"12629",-39339.1946733095,12,6,2,100
"12630",-39489.730234941,12,6,2,100
"12631",-44340.71318422,12,6,2,100
"12632",-34222.7975904774,12,6,2,100
"12633",-35274.1649548388,12,6,2,100
"12634",-47950.8590959905,12,6,2,100
"12635",-43472.5084529251,12,6,2,100
"12636",-52016.0631050427,12,6,2,100
"12637",-38322.3235471606,12,6,2,100
"12638",-42447.5651459527,12,6,2,100
"12639",-33600.1242511629,12,6,2,100
"12640",-36145.9829965996,12,6,2,100
"12641",-31643.8148225696,12,6,2,100
"12642",-41063.0272488327,12,6,2,100
"12643",-56177.2762797359,12,6,2,100
"12644",-38831.6708330225,12,6,2,100
"12645",-38330.8824307908,12,6,2,100
"12646",-35461.0658001056,12,6,2,100
"12647",-40617.6443335376,12,6,2,100
"12648",-34682.3507121298,12,6,2,100
"12649",-46164.2527021423,12,6,2,100
"12650",-38195.2446373557,12,6,2,100
"12651",-37806.5324365634,12,6,2,100
"12652",-44623.9278968269,12,6,2,100
"12653",-37037.0438296157,12,6,2,100
"12654",-33641.1715744186,12,6,2,100
"12655",-47379.9042690247,12,6,2,100
"12656",-41056.1952222373,12,6,2,100
"12657",-33809.608495715,12,6,2,100
"12658",-46629.6361395969,12,6,2,100
"12659",-34993.8140194787,12,6,2,100
"12660",-46836.8167651344,12,6,2,100
"12661",-39760.7210346432,12,6,2,100
"12662",-38745.3916034153,12,6,2,100
"12663",-30757.2325118425,12,6,2,100
"12664",-42518.4112787028,12,6,2,100
"12665",-41855.6501194872,12,6,2,100
"12666",-37732.7753836288,12,6,2,100
"12667",-55607.7769788087,12,6,2,100
"12668",-36813.9690678513,12,6,2,100
"12669",-39999.4315134234,12,6,2,100
"12670",-35070.6981226537,12,6,2,100
"12671",-45990.5532922164,12,6,2,100
"12672",-43244.9791504243,12,6,2,100
"12673",-32320.2038874317,12,6,2,100
"12674",-62119.5159954874,12,6,2,100
"12675",-40842.48765047,12,6,2,100
"12676",-43323.8131183208,12,6,2,100
"12677",-35281.743768254,12,6,2,100
"12678",-34541.625609136,12,6,2,100
"12679",-39499.233040571,12,6,2,100
"12680",-39689.7309235321,12,6,2,100
"12681",-29049.3786415831,12,6,2,100
"12682",-40154.5541002567,12,6,2,100
"12683",-46070.9818768377,12,6,2,100
"12684",-35496.0454009943,12,6,2,100
"12685",-40957.5966421157,12,6,2,100
"12686",-43569.7219830792,12,6,2,100
"12687",-36657.0242307798,12,6,2,100
"12688",-38242.6057799491,12,6,2,100
"12689",-60940.3626386773,12,6,2,100
"12690",-30618.1396930011,12,6,2,100
"12691",-34866.4897118297,12,6,2,100
"12692",-47367.5065743398,12,6,2,100
"12693",-42763.2288006527,12,6,2,100
"12694",-53293.9401833415,12,6,2,100
"12695",-36535.2269314757,12,6,2,100
"12696",-34822.4795244022,12,6,2,100
"12697",-37079.5097122228,12,6,2,100
"12698",-37949.7124069356,12,6,2,100
"12699",-28309.1066671946,12,6,2,100
"12700",-36563.7284809332,12,6,2,100
"12701",-103514.521639554,13,6,2,100
"12702",-79244.4776489955,13,6,2,100
"12703",-60300.0595395595,13,6,2,100
"12704",-95561.739837617,13,6,2,100
"12705",-94350.4348565637,13,6,2,100
"12706",-96974.7276896049,13,6,2,100
"12707",-109782.996750555,13,6,2,100
"12708",-68237.3451563432,13,6,2,100
"12709",-120288.237746519,13,6,2,100
"12710",-83528.1827929866,13,6,2,100
"12711",-84395.5185197818,13,6,2,100
"12712",-90219.3767808633,13,6,2,100
"12713",-103965.908332955,13,6,2,100
"12714",-49385.800704407,13,6,2,100
"12715",-102739.848211013,13,6,2,100
"12716",-104466.788987155,13,6,2,100
"12717",-107989.008122485,13,6,2,100
"12718",-93250.7739255213,13,6,2,100
"12719",-94726.1355867199,13,6,2,100
"12720",-57154.1973179551,13,6,2,100
"12721",-136327.013696442,13,6,2,100
"12722",-104616.525466414,13,6,2,100
"12723",-63918.8961711365,13,6,2,100
"12724",-91028.340547637,13,6,2,100
"12725",-78595.1314915984,13,6,2,100
"12726",-93582.9980451201,13,6,2,100
"12727",-115433.216181262,13,6,2,100
"12728",-109171.799445655,13,6,2,100
"12729",-67274.5111088097,13,6,2,100
"12730",-80934.5313908456,13,6,2,100
"12731",-99529.7907076132,13,6,2,100
"12732",-79623.3526103875,13,6,2,100
"12733",-97693.3012285711,13,6,2,100
"12734",-72589.6847647557,13,6,2,100
"12735",-112457.141053903,13,6,2,100
"12736",-104165.65054904,13,6,2,100
"12737",-84240.8719542913,13,6,2,100
"12738",-68739.1305709413,13,6,2,100
"12739",-112973.434489229,13,6,2,100
"12740",-78251.2240906899,13,6,2,100
"12741",-65848.2669165821,13,6,2,100
"12742",-100084.717202546,13,6,2,100
"12743",-65115.9647304625,13,6,2,100
"12744",-68446.2825649194,13,6,2,100
"12745",-93708.7879593955,13,6,2,100
"12746",-89965.35806961,13,6,2,100
"12747",-84206.4680453355,13,6,2,100
"12748",-86898.1125687793,13,6,2,100
"12749",-55631.6254997575,13,6,2,100
"12750",-70665.2698141081,13,6,2,100
"12751",-100871.159322495,13,6,2,100
"12752",-88679.3482634834,13,6,2,100
"12753",-96417.8777574103,13,6,2,100
"12754",-62153.3097796359,13,6,2,100
"12755",-138956.223179147,13,6,2,100
"12756",-64713.1967825805,13,6,2,100
"12757",-54381.9799148735,13,6,2,100
"12758",-103351.842437372,13,6,2,100
"12759",-111148.103933962,13,6,2,100
"12760",-64820.1558936818,13,6,2,100
"12761",-116050.545386591,13,6,2,100
"12762",-103633.628492843,13,6,2,100
"12763",-98132.923101679,13,6,2,100
"12764",-70743.213466221,13,6,2,100
"12765",-116689.448183339,13,6,2,100
"12766",-89730.4431303919,13,6,2,100
"12767",-94243.1301415467,13,6,2,100
"12768",-75437.5675363816,13,6,2,100
"12769",-97527.6061152481,13,6,2,100
"12770",-71640.6576816365,13,6,2,100
"12771",-87752.9055821532,13,6,2,100
"12772",-104687.286672524,13,6,2,100
"12773",-106505.990383668,13,6,2,100
"12774",-77968.4062880042,13,6,2,100
"12775",-53407.6022567887,13,6,2,100
"12776",-69803.7369095157,13,6,2,100
"12777",-64689.2547601639,13,6,2,100
"12778",-82503.5002789627,13,6,2,100
"12779",-79612.4205402645,13,6,2,100
"12780",-79439.9208833491,13,6,2,100
"12781",-47827.0223233239,13,6,2,100
"12782",-93843.9142879236,13,6,2,100
"12783",-107290.018625854,13,6,2,100
"12784",-140790.68845938,13,6,2,100
"12785",-58999.7512295362,13,6,2,100
"12786",-95071.9486399372,13,6,2,100
"12787",-71143.934784892,13,6,2,100
"12788",-88273.9532761741,13,6,2,100
"12789",-103808.116889142,13,6,2,100
"12790",-61334.1308477508,13,6,2,100
"12791",-129634.773718228,13,6,2,100
"12792",-71372.0538176817,13,6,2,100
"12793",-87764.9202138652,13,6,2,100
"12794",-104895.848137215,13,6,2,100
"12795",-81482.067552569,13,6,2,100
"12796",-106406.819705577,13,6,2,100
"12797",-72925.8175420074,13,6,2,100
"12798",-73502.2381692184,13,6,2,100
"12799",-80490.447074024,13,6,2,100
"12800",-68591.8737021245,13,6,2,100
"12801",-75045.7346619435,14,6,2,100
"12802",-112373.152254531,14,6,2,100
"12803",-43010.7222802373,14,6,2,100
"12804",-94850.4799061525,14,6,2,100
"12805",-86486.5080073519,14,6,2,100
"12806",-120692.040036272,14,6,2,100
"12807",-88736.4654477315,14,6,2,100
"12808",-100775.340291794,14,6,2,100
"12809",-77729.042244503,14,6,2,100
"12810",-82398.5166589444,14,6,2,100
"12811",-98833.1785655195,14,6,2,100
"12812",-89257.4871542196,14,6,2,100
"12813",-72174.8924636282,14,6,2,100
"12814",-69723.4523990491,14,6,2,100
"12815",-106844.948959329,14,6,2,100
"12816",-69210.9244567472,14,6,2,100
"12817",-96305.1056385837,14,6,2,100
"12818",-54622.5691294344,14,6,2,100
"12819",-97925.3871598299,14,6,2,100
"12820",-87035.8031008721,14,6,2,100
"12821",-114548.972705426,14,6,2,100
"12822",-85883.2193786888,14,6,2,100
"12823",-109091.865286938,14,6,2,100
"12824",-68425.8389447284,14,6,2,100
"12825",-103158.465604493,14,6,2,100
"12826",-88891.1023368333,14,6,2,100
"12827",-81542.0423382089,14,6,2,100
"12828",-81417.4820297831,14,6,2,100
"12829",-75025.2435586503,14,6,2,100
"12830",-53756.6974687427,14,6,2,100
"12831",-95688.3166176322,14,6,2,100
"12832",-74771.9969285548,14,6,2,100
"12833",-84172.8689163339,14,6,2,100
"12834",-106104.165703489,14,6,2,100
"12835",-101956.239821745,14,6,2,100
"12836",-84152.6783611035,14,6,2,100
"12837",-102117.463433553,14,6,2,100
"12838",-77528.7649619903,14,6,2,100
"12839",-53166.5292165518,14,6,2,100
"12840",-93987.4350201211,14,6,2,100
"12841",-83250.1852877514,14,6,2,100
"12842",-102043.36576183,14,6,2,100
"12843",-66184.1585972584,14,6,2,100
"12844",-91647.221455503,14,6,2,100
"12845",-91920.6005877144,14,6,2,100
"12846",-88891.0713334052,14,6,2,100
"12847",-85689.0400738334,14,6,2,100
"12848",-122160.210285181,14,6,2,100
"12849",-83397.8544437168,14,6,2,100
"12850",-98183.2228919348,14,6,2,100
"12851",-101192.295915306,14,6,2,100
"12852",-104604.651055148,14,6,2,100
"12853",-75730.646973064,14,6,2,100
"12854",-113401.545266783,14,6,2,100
"12855",-112453.414317853,14,6,2,100
"12856",-66417.6047420757,14,6,2,100
"12857",-91430.8506631058,14,6,2,100
"12858",-90197.3633968663,14,6,2,100
"12859",-90836.0143447176,14,6,2,100
"12860",-89204.4834784564,14,6,2,100
"12861",-86687.99106632,14,6,2,100
"12862",-103496.342494101,14,6,2,100
"12863",-91421.5873104613,14,6,2,100
"12864",-58760.6913118778,14,6,2,100
"12865",-72441.0143564948,14,6,2,100
"12866",-82610.2679695838,14,6,2,100
"12867",-104857.351698326,14,6,2,100
"12868",-112079.2670711,14,6,2,100
"12869",-119713.938536066,14,6,2,100
"12870",-95259.5796563812,14,6,2,100
"12871",-88100.3489558854,14,6,2,100
"12872",-70131.5155835258,14,6,2,100
"12873",-80020.503014659,14,6,2,100
"12874",-79294.7542995015,14,6,2,100
"12875",-67592.2727044857,14,6,2,100
"12876",-87946.6980269622,14,6,2,100
"12877",-88429.4058289842,14,6,2,100
"12878",-101005.338160824,14,6,2,100
"12879",-65721.7758226666,14,6,2,100
"12880",-85145.1986557692,14,6,2,100
"12881",-72690.4959530664,14,6,2,100
"12882",-67671.5749402782,14,6,2,100
"12883",-91625.7131945093,14,6,2,100
"12884",-90435.4771105784,14,6,2,100
"12885",-87969.1240153143,14,6,2,100
"12886",-55316.9023147465,14,6,2,100
"12887",-84696.4546272118,14,6,2,100
"12888",-94228.6206982135,14,6,2,100
"12889",-99540.5866146873,14,6,2,100
"12890",-84162.7300596706,14,6,2,100
"12891",-60427.8076670793,14,6,2,100
"12892",-94865.9010523816,14,6,2,100
"12893",-87291.1768083361,14,6,2,100
"12894",-95513.0553503248,14,6,2,100
"12895",-59230.2657095725,14,6,2,100
"12896",-83237.738338998,14,6,2,100
"12897",-105143.166156132,14,6,2,100
"12898",-79677.5562603348,14,6,2,100
"12899",-87631.1063334123,14,6,2,100
"12900",-57007.8589046825,14,6,2,100
"12901",-87408.585855332,15,6,2,100
"12902",-102582.806673528,15,6,2,100
"12903",-99998.2950777348,15,6,2,100
"12904",-72564.2148747916,15,6,2,100
"12905",-106786.933277704,15,6,2,100
"12906",-89931.5552402716,15,6,2,100
"12907",-99745.8966660587,15,6,2,100
"12908",-100826.769265092,15,6,2,100
"12909",-85494.8687985376,15,6,2,100
"12910",-107978.249800418,15,6,2,100
"12911",-62057.8124878263,15,6,2,100
"12912",-87167.3630732748,15,6,2,100
"12913",-115999.337692703,15,6,2,100
"12914",-77745.7770920165,15,6,2,100
"12915",-51159.3383033065,15,6,2,100
"12916",-77028.9781000159,15,6,2,100
"12917",-117216.134340534,15,6,2,100
"12918",-88183.5291565087,15,6,2,100
"12919",-74423.7860397446,15,6,2,100
"12920",-67537.8134442154,15,6,2,100
"12921",-88789.98608387,15,6,2,100
"12922",-77743.2803569407,15,6,2,100
"12923",-95572.8213064856,15,6,2,100
"12924",-85898.9052573697,15,6,2,100
"12925",-88693.5343900701,15,6,2,100
"12926",-86664.068881581,15,6,2,100
"12927",-101108.104156429,15,6,2,100
"12928",-79101.1168143212,15,6,2,100
"12929",-91369.369228152,15,6,2,100
"12930",-68649.7831396272,15,6,2,100
"12931",-92007.0980845012,15,6,2,100
"12932",-69035.4079050103,15,6,2,100
"12933",-101408.776068484,15,6,2,100
"12934",-109582.760973736,15,6,2,100
"12935",-71410.0557656569,15,6,2,100
"12936",-81999.9641056867,15,6,2,100
"12937",-47682.705972899,15,6,2,100
"12938",-107281.194674496,15,6,2,100
"12939",-100364.571461298,15,6,2,100
"12940",-61625.8285760994,15,6,2,100
"12941",-95420.5782619508,15,6,2,100
"12942",-66368.2233257011,15,6,2,100
"12943",-80545.7829313734,15,6,2,100
"12944",-48460.4865094036,15,6,2,100
"12945",-108734.408183296,15,6,2,100
"12946",-68322.2142293489,15,6,2,100
"12947",-57906.5712790683,15,6,2,100
"12948",-98977.6406000618,15,6,2,100
"12949",-96994.3182790586,15,6,2,100
"12950",-57800.8242037544,15,6,2,100
"12951",-88427.2745796815,15,6,2,100
"12952",-106120.518653694,15,6,2,100
"12953",-69281.5052013662,15,6,2,100
"12954",-64927.0543437013,15,6,2,100
"12955",-92645.6820395284,15,6,2,100
"12956",-95216.5969117072,15,6,2,100
"12957",-112610.401450307,15,6,2,100
"12958",-59919.8039982515,15,6,2,100
"12959",-95037.4183347061,15,6,2,100
"12960",-104774.628714969,15,6,2,100
"12961",-94400.6095962008,15,6,2,100
"12962",-69595.5404930501,15,6,2,100
"12963",-100552.989332098,15,6,2,100
"12964",-83733.2536450465,15,6,2,100
"12965",-66879.4168332622,15,6,2,100
"12966",-79697.3908484061,15,6,2,100
"12967",-57281.5853829956,15,6,2,100
"12968",-94828.9689046372,15,6,2,100
"12969",-85868.3301708615,15,6,2,100
"12970",-59403.213322344,15,6,2,100
"12971",-64651.4063177406,15,6,2,100
"12972",-50644.0262964378,15,6,2,100
"12973",-52033.2870471881,15,6,2,100
"12974",-72025.2459020672,15,6,2,100
"12975",-76849.9725603878,15,6,2,100
"12976",-107119.956652673,15,6,2,100
"12977",-91915.2608675809,15,6,2,100
"12978",-70067.1790872104,15,6,2,100
"12979",-56699.7948779536,15,6,2,100
"12980",-109606.413862548,15,6,2,100
"12981",-68590.0957574311,15,6,2,100
"12982",-54367.1207752788,15,6,2,100
"12983",-74164.6245457651,15,6,2,100
"12984",-84676.9631064133,15,6,2,100
"12985",-94375.3961183645,15,6,2,100
"12986",-99774.7885520894,15,6,2,100
"12987",-60030.3017411517,15,6,2,100
"12988",-58097.2924254248,15,6,2,100
"12989",-49525.1946081309,15,6,2,100
"12990",-60383.8543732678,15,6,2,100
"12991",-95951.1277307177,15,6,2,100
"12992",-104857.869523764,15,6,2,100
"12993",-93700.8466786798,15,6,2,100
"12994",-86282.7016326692,15,6,2,100
"12995",-95769.9409897009,15,6,2,100
"12996",-77856.3132580223,15,6,2,100
"12997",-62542.5316269818,15,6,2,100
"12998",-106744.972526222,15,6,2,100
"12999",-74280.0310715501,15,6,2,100
"13000",-103240.538486894,15,6,2,100
"13001",-8644.81755477676,2,8,2,100
"13002",-10770.6772525643,2,8,2,100
"13003",-7454.54337493692,2,8,2,100
"13004",-8981.45133639274,2,8,2,100
"13005",-9522.07366275219,2,8,2,100
"13006",-11109.0063567594,2,8,2,100
"13007",-9753.03688723403,2,8,2,100
"13008",-8892.50156231999,2,8,2,100
"13009",-10287.3338834798,2,8,2,100
"13010",-12113.9605417677,2,8,2,100
"13011",-10104.0021853426,2,8,2,100
"13012",-9263.6237059338,2,8,2,100
"13013",-10696.6694881273,2,8,2,100
"13014",-9265.01412561248,2,8,2,100
"13015",-8821.2546422626,2,8,2,100
"13016",-9549.11622682288,2,8,2,100
"13017",-10159.3893140936,2,8,2,100
"13018",-9054.38320372249,2,8,2,100
"13019",-10180.6476737299,2,8,2,100
"13020",-11149.2495864362,2,8,2,100
"13021",-9235.44105337446,2,8,2,100
"13022",-8947.90266131155,2,8,2,100
"13023",-8964.23118120133,2,8,2,100
"13024",-8659.6387900292,2,8,2,100
"13025",-10293.0996383795,2,8,2,100
"13026",-10057.7705693791,2,8,2,100
"13027",-10244.3927107482,2,8,2,100
"13028",-10133.4886064359,2,8,2,100
"13029",-10538.4572907111,2,8,2,100
"13030",-9714.14889069066,2,8,2,100
"13031",-8567.14439453917,2,8,2,100
"13032",-8700.79587479825,2,8,2,100
"13033",-9920.90657965025,2,8,2,100
"13034",-9605.41067996806,2,8,2,100
"13035",-9277.4174081873,2,8,2,100
"13036",-10004.2638476454,2,8,2,100
"13037",-10941.1494106018,2,8,2,100
"13038",-8016.95599496597,2,8,2,100
"13039",-9323.67931171316,2,8,2,100
"13040",-9473.50996929968,2,8,2,100
"13041",-11391.2370584367,2,8,2,100
"13042",-9989.0568497969,2,8,2,100
"13043",-9314.26089047096,2,8,2,100
"13044",-9845.44917618149,2,8,2,100
"13045",-9147.59976484234,2,8,2,100
"13046",-8175.40885104766,2,8,2,100
"13047",-10016.0438106015,2,8,2,100
"13048",-9910.04234354102,2,8,2,100
"13049",-9354.03965295411,2,8,2,100
"13050",-10677.4758570051,2,8,2,100
"13051",-11402.4247117021,2,8,2,100
"13052",-10010.6702506035,2,8,2,100
"13053",-8031.41324723155,2,8,2,100
"13054",-11494.6510531849,2,8,2,100
"13055",-10688.7549420016,2,8,2,100
"13056",-10340.5460032278,2,8,2,100
"13057",-9732.0910252128,2,8,2,100
"13058",-10717.9481319874,2,8,2,100
"13059",-8664.5081293978,2,8,2,100
"13060",-10468.7825173463,2,8,2,100
"13061",-9839.66602533901,2,8,2,100
"13062",-9689.09364714514,2,8,2,100
"13063",-9950.64867121869,2,8,2,100
"13064",-10752.7201798071,2,8,2,100
"13065",-9848.5904600384,2,8,2,100
"13066",-12100.7198494648,2,8,2,100
"13067",-8917.93818026637,2,8,2,100
"13068",-8918.46464238144,2,8,2,100
"13069",-8881.66524682107,2,8,2,100
"13070",-10793.4559401824,2,8,2,100
"13071",-9118.28078546857,2,8,2,100
"13072",-9152.88518523794,2,8,2,100
"13073",-11749.873126171,2,8,2,100
"13074",-8303.26896552328,2,8,2,100
"13075",-10723.2785695497,2,8,2,100
"13076",-7253.25976194759,2,8,2,100
"13077",-10463.5239645281,2,8,2,100
"13078",-9789.3616186003,2,8,2,100
"13079",-9844.91788718683,2,8,2,100
"13080",-10830.6477963098,2,8,2,100
"13081",-10299.7418527664,2,8,2,100
"13082",-10206.9013693505,2,8,2,100
"13083",-9904.74311356487,2,8,2,100
"13084",-8284.2653920015,2,8,2,100
"13085",-9585.43106307231,2,8,2,100
"13086",-10029.7207344267,2,8,2,100
"13087",-10573.3925733409,2,8,2,100
"13088",-9471.61083229506,2,8,2,100
"13089",-11326.634066848,2,8,2,100
"13090",-9372.23858896834,2,8,2,100
"13091",-9932.17022029255,2,8,2,100
"13092",-9134.07296165711,2,8,2,100
"13093",-9912.48313580826,2,8,2,100
"13094",-10287.2299678635,2,8,2,100
"13095",-8727.9400617617,2,8,2,100
"13096",-9628.46431382066,2,8,2,100
"13097",-10986.5870436881,2,8,2,100
"13098",-9916.29891748404,2,8,2,100
"13099",-11732.2434259581,2,8,2,100
"13100",-11082.2782204055,2,8,2,100
"13101",-14391.77840033,3,8,2,100
"13102",-14500.0159420495,3,8,2,100
"13103",-12714.7876072514,3,8,2,100
"13104",-12697.3413029857,3,8,2,100
"13105",-12714.7090870776,3,8,2,100
"13106",-13887.3392645899,3,8,2,100
"13107",-15213.7810865597,3,8,2,100
"13108",-14488.6353615805,3,8,2,100
"13109",-13580.8412277903,3,8,2,100
"13110",-12135.3339058491,3,8,2,100
"13111",-16435.9018889195,3,8,2,100
"13112",-14670.1359513238,3,8,2,100
"13113",-16434.0301718772,3,8,2,100
"13114",-12509.2940995549,3,8,2,100
"13115",-13643.3744426946,3,8,2,100
"13116",-12029.3475348048,3,8,2,100
"13117",-14048.0363539625,3,8,2,100
"13118",-14703.0834073785,3,8,2,100
"13119",-11339.563006343,3,8,2,100
"13120",-14863.4864830291,3,8,2,100
"13121",-17516.3763092756,3,8,2,100
"13122",-16147.670022899,3,8,2,100
"13123",-14022.4472919378,3,8,2,100
"13124",-15253.444041107,3,8,2,100
"13125",-13290.0256882317,3,8,2,100
"13126",-14009.7697687179,3,8,2,100
"13127",-11878.0462556319,3,8,2,100
"13128",-14308.0784471293,3,8,2,100
"13129",-11248.3064762405,3,8,2,100
"13130",-14083.4636160538,3,8,2,100
"13131",-18051.2164067139,3,8,2,100
"13132",-13024.5310773156,3,8,2,100
"13133",-17753.4625544156,3,8,2,100
"13134",-15124.8696403993,3,8,2,100
"13135",-14350.4002661637,3,8,2,100
"13136",-12909.0865888033,3,8,2,100
"13137",-14989.8956858695,3,8,2,100
"13138",-14007.8663037438,3,8,2,100
"13139",-13187.951339903,3,8,2,100
"13140",-11273.3737324787,3,8,2,100
"13141",-15265.3300867273,3,8,2,100
"13142",-13507.6637512506,3,8,2,100
"13143",-13151.4111469066,3,8,2,100
"13144",-13660.0036366745,3,8,2,100
"13145",-15196.6389939325,3,8,2,100
"13146",-14029.9025675447,3,8,2,100
"13147",-15174.3224527761,3,8,2,100
"13148",-12899.5958258701,3,8,2,100
"13149",-14796.9909778314,3,8,2,100
"13150",-13273.8238085147,3,8,2,100
"13151",-13786.316565522,3,8,2,100
"13152",-13552.3303409697,3,8,2,100
"13153",-17102.0779474773,3,8,2,100
"13154",-12604.6041127737,3,8,2,100
"13155",-12343.4505101801,3,8,2,100
"13156",-15754.3452034682,3,8,2,100
"13157",-16403.2567339104,3,8,2,100
"13158",-12929.9554669691,3,8,2,100
"13159",-12189.0369379764,3,8,2,100
"13160",-14836.8197644966,3,8,2,100
"13161",-13715.768918355,3,8,2,100
"13162",-17333.2485222434,3,8,2,100
"13163",-16444.9053884595,3,8,2,100
"13164",-15396.0164215219,3,8,2,100
"13165",-14453.8409649826,3,8,2,100
"13166",-14460.4587130731,3,8,2,100
"13167",-15308.9617786791,3,8,2,100
"13168",-15481.2623296326,3,8,2,100
"13169",-13703.4598863169,3,8,2,100
"13170",-13393.6007421178,3,8,2,100
"13171",-13206.14549597,3,8,2,100
"13172",-14716.3101610877,3,8,2,100
"13173",-17306.0017826406,3,8,2,100
"13174",-13784.6952145337,3,8,2,100
"13175",-12306.7998575091,3,8,2,100
"13176",-14343.26041712,3,8,2,100
"13177",-13249.4023631437,3,8,2,100
"13178",-12420.3255655161,3,8,2,100
"13179",-14412.7593542794,3,8,2,100
"13180",-14414.972775119,3,8,2,100
"13181",-13289.1715046269,3,8,2,100
"13182",-14905.9065287108,3,8,2,100
"13183",-15007.0407238927,3,8,2,100
"13184",-14733.6066125194,3,8,2,100
"13185",-15049.3491699273,3,8,2,100
"13186",-14777.4127522711,3,8,2,100
"13187",-15635.3355206539,3,8,2,100
"13188",-14186.0462860672,3,8,2,100
"13189",-11830.0299992341,3,8,2,100
"13190",-12512.5739548023,3,8,2,100
"13191",-13416.434727979,3,8,2,100
"13192",-13823.4290988501,3,8,2,100
"13193",-14206.6950753259,3,8,2,100
"13194",-14317.2704250881,3,8,2,100
"13195",-14350.8675746743,3,8,2,100
"13196",-13121.7657895728,3,8,2,100
"13197",-14713.1463198134,3,8,2,100
"13198",-12525.0296966656,3,8,2,100
"13199",-11748.1319799252,3,8,2,100
"13200",-14745.0447410174,3,8,2,100
"13201",-16676.4678126038,4,8,2,100
"13202",-18214.4764867717,4,8,2,100
"13203",-18850.885098844,4,8,2,100
"13204",-20777.7964097973,4,8,2,100
"13205",-18121.5718198866,4,8,2,100
"13206",-15720.784864219,4,8,2,100
"13207",-20119.8945187095,4,8,2,100
"13208",-17972.1624817331,4,8,2,100
"13209",-19744.4919943195,4,8,2,100
"13210",-15768.1263201142,4,8,2,100
"13211",-16411.7815857682,4,8,2,100
"13212",-15856.2528355126,4,8,2,100
"13213",-19764.7179954888,4,8,2,100
"13214",-13424.0300862303,4,8,2,100
"13215",-21019.8519604256,4,8,2,100
